,Company,Events,Average,Penetration,ClosePenetration
391,RTX,212,2.358490566037736,0.011952599012624784,-0.0005192450592822034
392,O,197,2.4771573604060912,0.013458352302309103,0.0007493551342505673
393,REG,208,2.0336538461538463,0.013339352868977099,-0.0005162604971392902
394,REGN,198,2.3636363636363638,0.022116569543285874,0.0020709924016009446
395,RF,226,2.331858407079646,0.019218274956320835,0.003294930866175339
396,RSG,205,2.419512195121951,0.010359600080443203,0.0013741657247359328
397,RMD,212,2.5660377358490565,0.013281945309625167,0.0006518808331055597
398,RHI,211,2.227488151658768,0.014831455701240205,-0.0010773835336479716
399,ROK,217,2.313364055299539,0.013870471137299768,0.001994910848148247
400,ROL,228,2.543859649122807,0.013141502514410458,0.0006241452864991077
401,ROP,214,2.532710280373832,0.011052520968570727,8.002808408765844e-05
402,ROST,213,2.356807511737089,0.01661813344468599,0.0025965191124524833
403,RCL,206,2.3883495145631066,0.023062840205138564,0.004548603414180227
404,SPGI,215,2.525581395348837,0.013256069680378794,0.0008331053685334117
405,CRM,227,2.458149779735683,0.01569955905047979,0.0015310746580869878
406,SBAC,208,2.668269230769231,0.01668766857103657,0.0013133314058251546
407,SLB,222,2.1936936936936937,0.01705343244711139,0.0009401596788621278
408,STX,223,2.3318385650224216,0.01790186928388333,0.0005709137439336202
409,SEE,210,2.3380952380952382,0.014798089006543115,8.966746726364949e-05
410,SRE,224,2.25,0.011169240696132485,-0.0004266719058740669
411,NOW,233,2.3218884120171674,0.018940178840408613,-0.00036633234043715696
412,SHW,210,2.3523809523809525,0.011518345800060274,-0.0004140442632285012
413,SPG,208,2.1875,0.017350261166009403,0.0018005795724750063
414,SWKS,219,2.356164383561644,0.018180127351903542,0.0010210248513287598
415,SLG,193,2.4093264248704664,0.017588178337681698,0.0018515419146436316
416,SNA,211,2.4170616113744074,0.013509262046379925,0.0004936837965633923
417,SO,213,2.39906103286385,0.01057144331830328,-0.0004462005659401983
418,LUV,207,2.21256038647343,0.018985197776835782,0.003848334533756603
419,SWK,219,2.324200913242009,0.014724318287313336,0.00045195512993371784
420,SBUX,209,2.3588516746411483,0.009569724085973296,-0.0007298766587527905
421,STT,216,2.259259259259259,0.016615390803261583,0.0016716001470606643
422,STE,217,2.456221198156682,0.012782836483760792,0.0011477001121865346
423,SYK,215,2.5395348837209304,0.012944035275942461,0.0003716360613969036
424,SIVB,222,2.5,0.022562286668234014,0.0035468081589224982
425,SYF,207,2.3719806763285023,0.01916876260952126,0.002967596806677645
426,SNPS,219,2.470319634703196,0.014997787345131568,0.003952164579640735
427,SYY,197,2.5076142131979697,0.014273726757925922,0.001298739655589702
428,TMUS,220,2.4,0.015237405075636916,0.0005619257114384752
429,TROW,216,2.4675925925925926,0.013061968250053343,-0.00026006517774859175
430,TTWO,213,2.380281690140845,0.019283327712272036,-0.00010019945505318863
431,TPR,225,2.16,0.018197018666222992,1.415429314489162e-05
432,TGT,199,2.3819095477386933,0.014731095751958159,0.0006050429354043434
433,TEL,210,2.5476190476190474,0.014616895268393527,0.0025952626042841194
434,TDY,221,2.416289592760181,0.01635501982701304,0.002671485406829284
435,TFX,211,2.654028436018957,0.017315443920230433,0.0032441173553229416
436,TER,212,2.419811320754717,0.017545452598461207,6.959158679526631e-05
437,TSLA,194,2.5721649484536084,0.030952679677954828,0.005736287957513049
438,TXN,230,2.391304347826087,0.014206833278620955,0.0005322485054800751
439,TXT,226,2.2831858407079646,0.017608286419728333,0.0033143893404391717
440,TMO,216,2.3796296296296298,0.012688195247059582,0.00015898016495712093
441,TJX,212,2.4952830188679247,0.013641610367649184,0.0010585748184329252
442,TSCO,200,2.405,0.017549090974250753,0.002723302337763971
443,TT,223,2.1569506726457397,0.012933707833483892,0.0003306562846596368
444,TDG,179,2.6871508379888267,0.017334750424043647,0.0012973265487628042
445,TRV,214,2.4065420560747666,0.010798734231829862,8.638511461521461e-05
446,TRMB,209,2.382775119617225,0.016999624469242525,0.00291764479131788
447,TFC,225,2.32,0.01546364558447227,0.002738277877070847
448,TWTR,195,2.58974358974359,0.029369551288092387,0.008481440888826769
449,TYL,230,2.3521739130434782,0.01419025424476002,0.001981429975796569
450,TSN,210,2.4571428571428573,0.015194570237701306,0.001143700023872273
451,UDR,212,2.2641509433962264,0.01167171746563245,-0.00013342626893017516
452,ULTA,210,2.3095238095238093,0.015047834550268268,-0.0029361967147612505
453,USB,225,2.311111111111111,0.011781174872834536,0.0008032501550787085
454,UAA,197,2.3756345177664975,0.02783031804231926,0.0029196360318732863
455,UA,192,2.5260416666666665,0.02990365907780833,0.006267475412415843
456,UNP,208,2.4759615384615383,0.015140041639637778,0.002616636677960616
457,UAL,196,2.4030612244897958,0.02539720551332851,0.004997454477291019
458,UNH,215,2.297674418604651,0.012967805423228243,0.0020608907417740932
459,UPS,219,2.310502283105023,0.010186694402401856,-0.0010559283954944833
460,URI,210,2.433333333333333,0.024668174666285278,0.003905670661615621
461,UHS,218,2.0871559633027523,0.013897401149060452,-0.0016631217145475195
462,UNM,218,2.197247706422018,0.018038308090652166,0.0015104976584173506
463,VLO,216,2.3055555555555554,0.017254828912479942,-0.0013696161950702613
464,VAR,211,2.3791469194312795,0.013250444785282487,0.0019584854936659504
465,VTR,200,2.465,0.01893148739663173,0.004672822566912662
466,VRSN,219,2.3333333333333335,0.01405477228780221,0.000841705930888524
467,VRSK,205,2.5707317073170732,0.011355941502078266,0.0005266156273613313
468,VZ,201,2.343283582089552,0.008702442104562396,-0.0015256991545048693
469,VRTX,190,2.457894736842105,0.01857392208574125,0.0003493628342477338
470,VFC,199,2.4120603015075375,0.016203546008710875,0.0010089123385379664
471,VIAC,203,2.458128078817734,0.021667831689499786,0.0027247546429971306
472,VTRS,204,2.2745098039215685,0.020659991916663116,0.0005479017592477108
473,V,222,2.481981981981982,0.010532272516192048,-0.0006104228356449597
474,VNT,19,2.0,0.01990805675361435,-0.0004286179403834315
475,VNO,217,2.225806451612903,0.01445350898540124,-0.0002991044331169147
476,VMC,202,2.242574257425743,0.015182445763665491,-0.0004464357210822211
477,WRB,222,2.3783783783783785,0.012393067799952173,0.0011433309687479082
478,WAB,203,2.3497536945812807,0.01635844597939102,-0.00035562269682803147
479,WMT,221,2.2895927601809953,0.010458033217600636,0.0006391888228248854
480,WBA,189,2.4232804232804233,0.01349170415468363,-0.0014057210064137228
481,DIS,219,2.1598173515981736,0.01028842646837023,-0.0010978848496603038
482,WM,207,2.42512077294686,0.008527521490217698,-0.0004993249380946685
483,WAT,221,2.3800904977375565,0.011481155543817883,-0.001148488746064416
484,WEC,192,2.609375,0.012228090489195813,0.0013302921542310208
485,WFC,214,2.2990654205607477,0.014440853528806374,0.0011127689115060396
486,WELL,206,2.412621359223301,0.017453937659767767,0.002293647745528298
487,WST,220,2.4363636363636365,0.01568561751695533,0.002108990406759206
488,WDC,196,2.4030612244897958,0.025499986486104347,0.003632882004175794
489,WU,224,2.21875,0.011637503733052489,-0.001087463855883858
490,WRK,214,2.4065420560747666,0.019122006498368243,0.0025613337007033546
491,WY,215,2.390697674418605,0.014881215565800774,0.00014790899429636476
492,WHR,203,2.2610837438423643,0.016572288545898418,-0.00044208805799720896
493,WMB,229,2.1572052401746724,0.014637485141036346,-0.0006736123805427805
494,WLTW,228,2.293859649122807,0.011154904295903137,-0.0007491603050997975
495,WYNN,203,2.3399014778325125,0.02651070336227753,0.004739738168668272
496,XEL,206,2.6990291262135924,0.012207070537015897,0.0019820834560235266
497,XRX,214,2.378504672897196,0.017174993396969505,-0.001027872893835862
498,XLNX,205,2.4146341463414633,0.014357083469887877,-0.0017584953240410409
499,XYL,222,2.4279279279279278,0.01376539615639616,0.0007626015296419307
500,YUM,223,2.376681614349776,0.010457246482156443,0.0003944589634477588
501,ZBRA,199,2.6733668341708543,0.02402628326265708,0.006356662130373736
502,ZBH,202,2.410891089108911,0.013345401520548772,-0.0007860569615266863
503,ZION,211,2.3317535545023698,0.017501284416012106,0.0017097050411525156
504,ZTS,217,2.576036866359447,0.014317053161165485,0.0018740244706405022
